,sentence,target_hr,fpr,dprime,acc,avg_cosine_dist_broad_gpt2-medium_layer-23,avg_cosine_dist_broad_electra,pcfg_surp_sum,sum_surp_ngram,avg_cosine_dist_broad_glove,avg_cosine_dist_broad_sbert,avg_cosine_dist_broad_bert-large-cased_layer-9,mean_mem,avg_cosine_dist_broad_use,avg_log_freq,sum_surp,condition
97,And beautiful and smart and witty.,0.6666666666666666,0.1162790697674418,0.5503875968992248,0.7804878048780488,0.0252054219734725,0.3674971522752059,86.70287,17.365592062473297,0.2546613377571126,0.6932310938516612,0.0271715166904932,0.7571357289283399,0.9573938,6.645038494830448,8.610292514165243,fmri
98,And below the Cuckoo Flower watercolor.,0.631578947368421,0.0,0.631578947368421,0.825,0.0387467891136715,0.2881424887331346,88.15673,25.226371109485623,0.2720368290937437,0.7713272878557287,0.042633515516199,0.7960209161486899,0.9742937,4.17229405048573,13.091553092002869,high
99,"And besides, it had been satisfying.",0.3636363636363636,0.08,0.2836363636363636,0.6595744680851063,0.0313395775215871,0.2621401743206785,78.76988,18.547665655612946,0.1498190942255919,0.6249059275539712,0.0291946829447223,0.7321036934074107,0.93138725,5.208149535568603,8.977660338083902,low
100,And command doesn't first believe them.,0.3421052631578947,0.0,0.3421052631578947,0.6835443037974683,0.0348449867078963,0.2768713383663807,75.54099,23.91865375265479,0.1655466357445024,0.5714070683046356,0.0269635332794875,0.7582825842599191,0.9333662,5.003597575477861,11.858739556356644,fmri
101,And do not worry for Max.,0.5945945945945946,0.0,0.5945945945945946,0.8076923076923077,0.0335935604384103,0.3265702244427812,58.70264,16.685719698667526,0.1588928381979898,0.6391897303217928,0.0387584901746204,0.7600154292810073,0.9563254,6.234804104351462,9.157736817995708,mid
102,"And every cat's watching, ain't they?",0.44,0.0357142857142857,0.4042857142857143,0.7169811320754716,0.0296355033601487,0.3599233471040738,116.99321,25.556996375322345,0.1576130137916238,0.7945181926276909,0.0506608537549481,0.7398270639927766,0.904404,3.4845613885629643,13.379968426811198,low
103,"And from Quitman, Texas, ""It's funny.""",0.8148148148148148,0.0333333333333333,0.7814814814814814,0.8947368421052632,0.0388541849963541,0.330682120589028,108.49724,25.353162229061127,0.287670940217863,0.6549803302776851,0.031558336760272,0.8140840958389249,0.9387789,1.7952662835791502,14.19508727391561,high
104,And getting better all the time.,0.6296296296296297,0.0555555555555555,0.5740740740740741,0.8095238095238095,0.0254603555231561,0.311632712892794,76.46656,12.901356369256971,0.1402433626984703,0.6551623459729929,0.0240284744192864,0.7411710324410822,0.9219655,8.130361535931296,6.439611051231623,low
105,And he'll turn 70 in September.,0.8571428571428571,0.032258064516129,0.8248847926267281,0.9152542372881356,0.0303074772479009,0.3149472992504616,68.69145,20.716105461120605,0.1950590402459565,0.7580505043811521,0.0302326588725995,0.801143026454033,0.9433122,2.113095613009083,10.26016473583877,high
106,And her dear great grandchild Jameson.,0.5882352941176471,0.0263157894736842,0.5619195046439629,0.7916666666666666,0.0350483911243992,0.2874450671937462,95.96377,25.584892749786377,0.229725035421221,0.6849711464007099,0.043149653157438,0.7881380159783421,0.9371586,4.347480665708118,13.514948765436808,high
107,And how do you get one?,0.4482758620689655,0.2,0.2482758620689655,0.6271186440677966,0.0324779610886892,0.3050035265843678,60.95301,11.611269071698189,0.1382766985821155,0.5752196913768599,0.025705073867515,0.7486180593251226,0.9448883,6.902399156326427,5.762686312198639,fmri
108,And how does it impact mobile?,0.6956521739130435,0.0,0.6956521739130435,0.8571428571428571,0.0389136979384961,0.2796948077016916,75.47321,20.697624891996384,0.1674556518226871,0.6858833654766199,0.0359619430916785,0.7630636819489615,0.9744979,4.365304028537566,7.690683285395305,fmri
109,And increasingly those pleasures were youthful.,0.4722222222222222,0.073170731707317,0.3990514905149051,0.7142857142857143,0.0316767022309286,0.3391466623389959,82.57639,27.04765748977661,0.2282763386271113,0.6421614834642303,0.0469467158754914,0.732258971568596,0.9698339,4.281455756844697,12.493851820627848,low
110,And it was boring and miserable.,0.3928571428571428,0.0,0.3928571428571428,0.711864406779661,0.0263841741009626,0.2662701832228146,54.529430000000005,16.260176360607147,0.1735771215101374,0.6633203281159875,0.0351761050365381,0.7460214591811908,0.93965656,7.311611571571713,7.943816224733989,fmri
111,And it was pins and needles.,0.4,0.0,0.4,0.7272727272727273,0.0306140095110297,0.2500357793012805,69.57347,14.92377096414566,0.1974629673690468,0.6260104327226708,0.0355374601141139,0.7613000687269124,0.930544,6.772327181618131,7.410341550906499,mid
112,And look what we have left.,0.3076923076923077,0.1071428571428571,0.2005494505494505,0.6111111111111112,0.0251936592454442,0.2531889510718116,65.78488,16.82408058643341,0.1344776468452193,0.5512119779384435,0.0289182934338955,0.760935894224397,0.9269922,6.1966065224862055,7.1550294160842896,mid
113,"And maybe Rio, Salvador and Argentina.",0.84,0.0666666666666666,0.7733333333333333,0.8909090909090909,0.0312571230367215,0.316659217918307,91.94793,23.488643765449524,0.2787094023691693,0.7382187249706825,0.0329109270997306,0.8009189356209827,0.980847,0.5593520334675383,14.726573566595713,high
114,And my son in intensive care.,0.8571428571428571,0.0571428571428571,0.7999999999999999,0.9,0.0307773750979824,0.3106526998992125,82.91441,14.853837609291077,0.1917151520627801,0.7310364594593882,0.0280774894915153,0.7827057909470846,0.94151163,6.7499725735743015,7.854414589703083,high
115,And please not over the phone.,0.5128205128205128,0.0,0.5128205128205128,0.7654320987654321,0.0356400315499415,0.2852148338404356,69.64048,18.43261867761612,0.1563635607969334,0.6726218931347445,0.0273092795346806,0.7509427614774612,0.9163376,8.030087477376922,9.404802719751991,fmri
116,"And she smiled, a little nervously.",0.5128205128205128,0.1162790697674418,0.3965414430530709,0.7073170731707317,0.042114026735617,0.3543140189129388,81.18125,21.934603095054623,0.2221237172334401,0.6465337161384479,0.0322137577666543,0.7496138092332106,0.90694445,5.961031315881424,7.219329913457234,fmri
117,And so every state is different.,0.5806451612903226,0.075,0.5056451612903227,0.7746478873239436,0.0445695493042708,0.2513751988219327,62.71602,17.92161726951599,0.1481042500547489,0.6182618768163923,0.0260284036929027,0.7401122799853684,0.97513485,7.215954996919287,8.216049512227377,low
118,And so very thoughtful of you.,0.4838709677419355,0.0606060606060606,0.4232649071358749,0.71875,0.0313365876975351,0.3019859136304743,75.49886000000001,19.37795853614807,0.1540706029050921,0.6045679771337916,0.0298088181279781,0.7244345376749955,0.9482333,7.838702138873099,7.756975928942363,fmri
119,And some green beans and tomatoes.,0.68,0.1111111111111111,0.568888888888889,0.7884615384615384,0.0396913626422696,0.2714549058015664,89.33975,19.307469964027405,0.2719260900403375,0.8555283703957739,0.038188740078081,0.7849323948420169,0.9565524,5.811984036723786,8.005810658137003,fmri
120,And some hotshot SAC from Nevada.,0.6785714285714286,0.032258064516129,0.6463133640552996,0.8305084745762712,0.0368358722644933,0.2748214972178432,89.00416,25.88170659542084,0.2317122807435571,0.6882535001801535,0.0421771757588719,0.8057408681425345,0.9469964,3.6958102659692025,15.80459463596344,high
121,"And still it came, pushing forward.",0.4516129032258064,0.054054054054054,0.3975588491717524,0.7205882352941176,0.0324025590266649,0.2904317334874745,72.73052,20.148410737514496,0.1486564476509158,0.6067566432557416,0.0298043567290104,0.7408631331616281,0.94278115,6.565609608121758,9.869355837504068,low
122,And stitches all over the place.,0.6052631578947368,0.0652173913043478,0.540045766590389,0.7857142857142857,0.0361760870077698,0.2766880041424658,71.34376,16.6312435567379,0.1694861243180174,0.7227273283365148,0.034056963809415,0.7622245981710876,0.9442674,7.256709958224865,7.860769291718801,fmri
123,And that is a direct strategy.,0.2692307692307692,0.1071428571428571,0.162087912087912,0.5925925925925926,0.0311249182146604,0.2796631758077656,52.11826,15.69969767332077,0.1667265762048965,0.5722170475317301,0.0278934036293028,0.7440279668721511,0.96900594,7.252171588786166,8.193553368250528,fmri
124,And that is immigration form changes.,0.5666666666666667,0.03125,0.5354166666666667,0.7741935483870968,0.035174098531155,0.3600932407994962,74.74722,20.639166355133057,0.1859514155737844,0.6258648727571078,0.0329342528420745,0.7537049664625005,0.9733253,6.034597231798624,10.592288335164389,fmri
125,And that petite lasagna looks amazing!,0.7222222222222222,0.0454545454545454,0.6767676767676768,0.85,0.0413549401956521,0.3201662028822377,97.63769,25.63397228717804,0.2264212696378825,0.8047977335166259,0.0551391456438337,0.7925930695760443,0.93671525,5.089633122126088,11.727248400449753,high
126,And that's the power you have.,0.4871794871794871,0.0465116279069767,0.4406678592725104,0.7317073170731707,0.0335392014505495,0.2674137337712412,65.89773,13.97781065106392,0.154900191686599,0.5690135451639057,0.0265202365225447,0.7516210664104938,0.92784864,6.708776515858797,7.41976539293925,fmri
127,And that's what he had yesterday.,0.3947368421052631,0.075,0.3197368421052631,0.6666666666666666,0.0287741464215804,0.3427154862147076,60.67569,15.839786380529404,0.1599377405652018,0.6513437548304759,0.0259498114903569,0.7655369834370802,0.89838094,3.769198942698273,7.85353954633077,mid
128,And that's where we left it.,0.5,0.1612903225806451,0.3387096774193548,0.6779661016949152,0.0272496853769971,0.2993571651563684,65.01705,12.320065051317217,0.1527051278888237,0.5716914298267369,0.0257707199695929,0.7630718794270197,0.9217693,4.469015579383206,6.959246198336284,mid
129,And the clothing is somewhat interesting.,0.5714285714285714,0.0285714285714285,0.5428571428571428,0.7714285714285715,0.0338643604386823,0.2700755582388989,69.31644,20.546114683151245,0.168091359028432,0.6079124000805194,0.0295264366065565,0.7410164056505097,0.93617034,6.325467110186533,9.159191449483236,low
130,And the criminal investigation will continue.,0.5526315789473685,0.1395348837209302,0.4130966952264382,0.7160493827160493,0.0346319386115026,0.2621099443137609,60.16151,16.598170280456543,0.1985009333564811,0.6749075652812784,0.0295254192713407,0.7442916010035453,0.9561172,6.378670719615058,6.652777632077535,fmri
131,And they had many phone conferences.,0.4333333333333333,0.0294117647058823,0.403921568627451,0.71875,0.0301935981734122,0.2595212428016344,61.09666,18.641868829727173,0.1768176176068142,0.7732947050994589,0.0297449831173074,0.7420735428929907,0.9650552,6.148855677969347,9.658383131027222,low
132,And tomorrow would be another day.,0.4583333333333333,0.1111111111111111,0.3472222222222222,0.6862745098039216,0.0280623092770997,0.2398801669285573,57.76091,17.564566016197205,0.1436047744001803,0.6776109752285616,0.025354211058975,0.7579075251999363,0.92989594,7.39546439463458,7.339543372392654,fmri
133,And we bombed Sudan and Afghanistan.,0.8571428571428571,0.0,0.8571428571428571,0.9375,0.0450356659639235,0.2696095634964085,81.28224,23.217374801635746,0.2770341379072658,0.7684827807594891,0.0416862708419102,0.7852739618427499,0.9651983,3.606187766718801,14.362632473309835,high
134,And we can get even better.,0.4482758620689655,0.0333333333333333,0.4149425287356322,0.711864406779661,0.0295885668721545,0.2593578070348176,55.40301,13.59853744506836,0.1429397778316407,0.6163796926008948,0.0262840155271962,0.7399361146543096,0.92661923,8.176088994091888,6.11058380206426,low
135,And we don't live in Manhattan.,0.6551724137931034,0.0333333333333333,0.6218390804597701,0.8135593220338984,0.0340508232008489,0.2245060949560613,55.36673,14.338693596422672,0.2028482648044907,0.7092690999101602,0.0295374599089411,0.7874056509808326,0.9347394,4.302355553645627,8.305981500307098,high
136,And we need a spy camera.,0.6363636363636364,0.0,0.6363636363636364,0.8181818181818182,0.0290821420818203,0.2848657789122613,67.27226999999999,15.420990943908691,0.1743509394058997,0.6740738485181644,0.0265715527803259,0.7604593833835294,0.9334925,7.123401591185374,8.159566005071005,fmri
137,And we wrestle to the death.,0.6,0.073170731707317,0.526829268292683,0.7654320987654321,0.0331230552638103,0.2556610544688801,66.30622,19.78479963541031,0.1575213889381983,0.7174619691680214,0.0375452335039993,0.757547335097431,0.9202331,7.590801694717938,8.027529001235962,mid
138,And weak force during acquisitive accuracy.,0.3214285714285714,0.0967741935483871,0.2246543778801843,0.6271186440677966,0.0389944297589707,0.3676318519929265,96.33547,26.47319042682648,0.2610265016033675,0.5852923472034953,0.0338315292490488,0.7605024628718481,0.9793989,3.187578963204977,14.674691597620646,mid
139,"And with your arrogance, it seems.",0.6875,0.0294117647058823,0.6580882352941176,0.8333333333333334,0.0269199946787812,0.3474523686362514,80.4571,23.04760956764221,0.1596707406877556,0.5873066162338008,0.0380136997014034,0.7482007870889474,0.92376673,7.134129325726621,9.56194814046224,fmri
140,And yet it's come so quickly.,0.28125,0.1282051282051282,0.1530448717948718,0.6056338028169014,0.0303984843547615,0.2946228303162763,66.57592,16.545889973640442,0.1676783425661471,0.5818679133703863,0.0304913864572067,0.7483546776368558,0.92952937,3.3165733137709505,8.405474662780762,fmri
141,And you can ask me why.,0.4722222222222222,0.1951219512195122,0.27710027100271,0.6493506493506493,0.0319899474136977,0.2487174651689346,69.73454000000001,13.13002061843872,0.1512350793277158,0.5792467083945138,0.025198601257677,0.7518120960785785,0.9557375,6.684901231339168,6.357989470163981,fmri
142,And you have excellent survival skills.,0.6,0.131578947368421,0.4684210526315789,0.7397260273972602,0.0303275268865767,0.2408801601683588,75.45554,16.474437594413757,0.1882060899744618,0.657908832335105,0.0282338252572627,0.7315331654018545,0.9510737,6.304414244247958,8.078516761461893,low
143,And you will give me occasion.,0.3703703703703703,0.0,0.3703703703703703,0.6909090909090909,0.0378293165312789,0.2398810773592097,66.56014,17.54335129261017,0.1511822460832222,0.5678701021494429,0.0320228495163513,0.7286730667838586,0.95732564,7.80096635542293,8.612022280693054,low
144,And you'd be correct every time.,0.6896551724137931,0.0294117647058823,0.6602434077079108,0.8412698412698413,0.0265148212339982,0.3134952351154687,72.30402000000001,18.496551632881165,0.1537137260550819,0.604078560361099,0.0299100719239403,0.7298226290761112,0.9330095,5.323364872594489,7.846051176389058,low
145,Andrea and Kenny want titanium hammers.,0.76,0.0344827586206896,0.7255172413793104,0.8703703703703703,0.0362558134284893,0.2547914630072615,93.28006,27.921366810798645,0.2639282197700267,0.772310948179326,0.0516597548448196,0.7929076028579484,0.97094107,1.7253208542219518,14.275632301966349,high
146,"Andy, Catie, and Sharon waved goodbye.",0.6571428571428571,0.0512820512820512,0.6058608058608058,0.8108108108108109,0.0386699011325246,0.4294631367424179,113.3295,26.759122371673584,0.3526592430171005,0.6933282919918761,0.038675278201613,0.8042748121645654,0.96310806,-0.903880654608698,14.753187338511148,high
147,Another dance is about to begin.,0.4375,0.025,0.4125,0.7361111111111112,0.0282395249026645,0.2460866088463247,62.19566,14.307729065418243,0.153712982176345,0.6713548369389972,0.0278156335617228,0.7565434790285598,0.9145899,7.10100467748736,7.772616028785706,fmri
148,Another driver waited in a car.,0.5151515151515151,0.0,0.5151515151515151,0.7647058823529411,0.0329306600886057,0.3102642375048206,70.82511,16.52266925573349,0.2116822029951324,0.7950363554372836,0.0290141364365789,0.7651677365469792,0.9400574,6.4589824156709765,8.76952830950419,fmri
149,Another manner is to time entries.,0.1379310344827586,0.0,0.1379310344827586,0.576271186440678,0.0408281741034181,0.3103854079413267,75.50826,22.065427243709564,0.1601862040411028,0.6193639033587596,0.0294038779806587,0.7355712265128185,0.9652155,5.9264857029947,12.237359046936035,low
150,"Another mourner, another well-wisher, another liar.",0.6470588235294118,0.0,0.6470588235294118,0.85,0.0301574566038873,0.4346987299484792,117.53797,29.665497481822968,0.3270164969271736,0.651695445242019,0.0317537246776937,0.7824299163557439,0.9186573,2.752229340535236,15.187510017305613,fmri
